epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,11246.9,1.22026,0.76739,0,0.81388,0.65555,0.76161,0.48717,1.16044,0.70959,0,0.00344451,0.00344451,0.00344451
61,11749,1.21773,0.76448,0,0.81306,0.657,0.76199,0.48741,1.16024,0.70857,0,0.0033334,0.0033334,0.0033334
62,12250.5,1.22149,0.76962,0,0.81421,0.65659,0.76235,0.4879,1.15905,0.70822,0,0.00322229,0.00322229,0.00322229
63,12755.5,1.21848,0.76668,0,0.81443,0.65584,0.76203,0.48797,1.15883,0.70757,0,0.00311118,0.00311118,0.00311118
64,599.889,1.2033,0.75312,0,0.81539,0.65566,0.76203,0.48809,1.15833,0.7076,0,0.00300007,0.00300007,0.00300007
65,1106.41,1.20852,0.75532,0,0.81437,0.65707,0.76216,0.48815,1.15834,0.70716,0,0.00288896,0.00288896,0.00288896
66,1613.95,1.2067,0.75362,0,0.81443,0.65727,0.76261,0.48823,1.15817,0.70666,0,0.00277785,0.00277785,0.00277785
67,2121.65,1.20376,0.75098,0,0.81468,0.65737,0.76304,0.4885,1.15798,0.7063,0,0.00266674,0.00266674,0.00266674
68,2631.29,1.20259,0.7518,0,0.81463,0.65738,0.76298,0.4886,1.15789,0.70607,0,0.00255563,0.00255563,0.00255563
69,3138.74,1.20226,0.7497,0,0.81494,0.65715,0.76309,0.48886,1.15785,0.70535,0,0.00244452,0.00244452,0.00244452
70,3645.58,1.19483,0.74511,0,0.81556,0.65757,0.76337,0.48906,1.15711,0.70511,0,0.00233341,0.00233341,0.00233341
71,4154.91,1.19854,0.74416,0,0.8154,0.65752,0.76369,0.4893,1.15683,0.70445,0,0.0022223,0.0022223,0.0022223
72,4663.75,1.19428,0.74151,0,0.81609,0.65761,0.76393,0.48944,1.15662,0.70419,0,0.00211119,0.00211119,0.00211119
73,5172.75,1.19418,0.74136,0,0.81852,0.65561,0.76388,0.48956,1.15603,0.70417,0,0.00200008,0.00200008,0.00200008
74,5680.49,1.19662,0.73884,0,0.8156,0.65758,0.76399,0.48954,1.15609,0.70355,0,0.00188897,0.00188897,0.00188897
75,6188.73,1.19157,0.7376,0,0.81748,0.65667,0.76408,0.48958,1.15608,0.70322,0,0.00177786,0.00177786,0.00177786
76,6696.29,1.18249,0.73289,0,0.81566,0.65785,0.76403,0.48971,1.15588,0.70296,0,0.00166675,0.00166675,0.00166675
77,7204.78,1.18396,0.7307,0,0.81593,0.65833,0.76407,0.48972,1.15562,0.70263,0,0.00155564,0.00155564,0.00155564
78,7712.44,1.18519,0.73067,0,0.81508,0.65872,0.76423,0.48996,1.15545,0.70215,0,0.00144453,0.00144453,0.00144453
79,8219.5,1.1842,0.73006,0,0.81564,0.65872,0.76448,0.49009,1.15554,0.70196,0,0.00133342,0.00133342,0.00133342
80,8728.08,1.17632,0.72466,0,0.817,0.65801,0.7645,0.49012,1.1554,0.70178,0,0.00122231,0.00122231,0.00122231
81,9213.71,1.15561,0.70168,0,0.8171,0.65823,0.76442,0.49009,1.15551,0.70169,0,0.0011112,0.0011112,0.0011112
82,9700.25,1.14865,0.69401,0,0.81563,0.6591,0.76438,0.49007,1.15516,0.70161,0,0.00100009,0.00100009,0.00100009
83,10185.9,1.14096,0.68842,0,0.81592,0.65901,0.76445,0.49005,1.15498,0.70124,0,0.00088898,0.00088898,0.00088898
84,10671.8,1.1403,0.68691,0,0.81494,0.65945,0.7644,0.49012,1.15461,0.70107,0,0.00077787,0.00077787,0.00077787
85,11158.6,1.13718,0.68518,0,0.81598,0.65936,0.76456,0.49018,1.1545,0.70087,0,0.00066676,0.00066676,0.00066676
86,580.303,1.14381,0.69172,0,0.81571,0.65929,0.76454,0.49019,1.15457,0.7009,0,0.00055565,0.00055565,0.00055565
87,1068.61,1.14044,0.68693,0,0.81585,0.65922,0.76447,0.49018,1.15447,0.70096,0,0.00044454,0.00044454,0.00044454
88,1556.89,1.13647,0.68608,0,0.81603,0.659,0.76456,0.49021,1.15447,0.70097,0,0.00033343,0.00033343,0.00033343
89,2043.89,1.13486,0.6834,0,0.81629,0.65933,0.76455,0.49013,1.15456,0.70093,0,0.00022232,0.00022232,0.00022232
90,2531.54,1.13151,0.68027,0,0.81588,0.65919,0.76446,0.49014,1.15476,0.70096,0,0.00011121,0.00011121,0.00011121
