epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,11568.5,1.33196,0.85291,0,0.79173,0.63304,0.73952,0.45958,1.26102,0.78729,0,0.00755558,0.00755558,0.00755558
24,12064.1,1.33469,0.85167,0,0.79524,0.6339,0.74137,0.46019,1.2622,0.78082,0,0.00744447,0.00744447,0.00744447
25,12560.4,1.32507,0.84753,0,0.79346,0.63442,0.74093,0.46207,1.25457,0.77834,0,0.00733336,0.00733336,0.00733336
26,13058,1.32494,0.8443,0,0.79907,0.63322,0.7425,0.46283,nan,0.77291,0,0.00722225,0.00722225,0.00722225
27,13556.1,1.32532,0.84293,0,0.80042,0.6372,0.74555,0.46549,1.2495,0.77227,0,0.00711114,0.00711114,0.00711114
28,14052,1.32244,0.84269,0,0.79666,0.64001,0.74613,0.46664,1.24219,0.76954,0,0.00700003,0.00700003,0.00700003
29,14545.9,1.32226,0.83688,0,0.80222,0.63873,0.74736,0.46743,1.24784,0.76286,0,0.00688892,0.00688892,0.00688892
30,15040.8,1.32036,0.83509,0,0.80279,0.63997,0.7482,0.4695,1.24498,0.76406,0,0.00677781,0.00677781,0.00677781
31,15536.9,1.31677,0.83198,0,0.79838,0.64227,0.74902,0.46835,1.24844,0.76382,0,0.0066667,0.0066667,0.0066667
32,16032.9,1.31083,0.8302,0,0.80312,0.64104,0.75087,0.47102,1.23939,0.75718,0,0.00655559,0.00655559,0.00655559
33,16530.4,1.31087,0.82878,0,0.79952,0.64332,0.75067,0.47102,1.23843,0.75941,0,0.00644448,0.00644448,0.00644448
34,17059.5,1.31213,0.82893,0,0.80605,0.64347,0.7518,0.47319,1.23194,0.75468,0,0.00633337,0.00633337,0.00633337
35,17602.6,1.30949,0.82565,0,0.80324,0.64528,0.75315,0.47433,1.23312,0.75056,0,0.00622226,0.00622226,0.00622226
36,18098.5,1.30553,0.82311,0,0.80406,0.64629,0.75359,0.47506,1.23102,0.74988,0,0.00611115,0.00611115,0.00611115
37,18597.2,1.30654,0.82083,0,0.80791,0.64598,0.75532,0.47599,1.23314,0.74511,0,0.00600004,0.00600004,0.00600004
38,19093.8,1.30069,0.81802,0,0.80658,0.64695,0.75581,0.47728,1.22643,0.74528,0,0.00588893,0.00588893,0.00588893
39,19591.3,1.29861,0.81471,0,0.80706,0.64719,0.7563,0.47841,1.22549,0.74318,0,0.00577782,0.00577782,0.00577782
40,20089.1,1.29813,0.813,0,0.80795,0.64935,0.75762,0.47928,1.2255,0.7406,0,0.00566671,0.00566671,0.00566671
41,20584.8,1.29944,0.81446,0,0.8068,0.64952,0.75747,0.47869,1.22763,0.74163,0,0.0055556,0.0055556,0.0055556
42,21081,1.29256,0.81016,0,0.8087,0.64955,0.75819,0.47943,1.22398,0.73964,0,0.00544449,0.00544449,0.00544449
43,21576,1.29129,0.8092,0,0.80937,0.65163,0.75887,0.48103,1.22266,0.73628,0,0.00533338,0.00533338,0.00533338
44,22073.6,1.2921,0.80853,0,0.80793,0.65141,0.75891,0.48041,1.22472,0.73598,0,0.00522227,0.00522227,0.00522227
45,22569.7,1.28951,0.80462,0,0.80802,0.65296,0.75987,0.48212,1.22044,0.73438,0,0.00511116,0.00511116,0.00511116
46,23065.2,1.2911,0.80263,0,0.81187,0.65288,0.76065,0.48248,1.21932,0.7344,0,0.00500005,0.00500005,0.00500005
47,23562.8,1.2858,0.79968,0,0.81161,0.65268,0.76068,0.48286,1.21842,0.73153,0,0.00488894,0.00488894,0.00488894
48,24062.6,1.28583,0.80208,0,0.80934,0.65405,0.76152,0.48377,1.21652,0.73051,0,0.00477783,0.00477783,0.00477783
49,24561.8,1.28035,0.7967,0,0.8083,0.65572,0.76232,0.48456,1.21738,0.72842,0,0.00466672,0.00466672,0.00466672
50,25058.6,1.28123,0.7981,0,0.80838,0.65664,0.76275,0.48493,1.21608,0.7291,0,0.00455561,0.00455561,0.00455561
51,25556.5,1.28135,0.79496,0,0.81117,0.6559,0.76335,0.48606,1.214,0.72631,0,0.0044445,0.0044445,0.0044445
52,26052.9,1.27375,0.78856,0,0.81242,0.65674,0.76386,0.48662,1.21367,0.72431,0,0.00433339,0.00433339,0.00433339
53,26549.5,1.27816,0.78977,0,0.80922,0.65727,0.76371,0.4871,1.21335,0.72407,0,0.00422228,0.00422228,0.00422228
54,27053.9,1.27266,0.78794,0,0.8121,0.65661,0.76399,0.48735,1.21108,0.7226,0,0.00411117,0.00411117,0.00411117
55,27554.6,1.2699,0.78413,0,0.81406,0.65662,0.76432,0.4876,1.21144,0.72245,0,0.00400006,0.00400006,0.00400006
56,28070.3,1.2755,0.7872,0,0.81407,0.65761,0.76473,0.48787,1.21243,0.72169,0,0.00388895,0.00388895,0.00388895
57,28580.8,1.26816,0.78215,0,0.81401,0.65843,0.76534,0.48835,1.21054,0.7211,0,0.00377784,0.00377784,0.00377784
58,29087.3,1.2687,0.78223,0,0.81503,0.65861,0.76559,0.48895,1.21032,0.71979,0,0.00366673,0.00366673,0.00366673
59,29600.7,1.26487,0.77722,0,0.81394,0.65962,0.76615,0.48938,1.20989,0.71897,0,0.00355562,0.00355562,0.00355562
60,30098.4,1.26598,0.78019,0,0.81574,0.65902,0.76635,0.48931,1.20933,0.71796,0,0.00344451,0.00344451,0.00344451
61,30599.5,1.26773,0.77921,0,0.8157,0.65886,0.76651,0.4895,nan,0.71669,0,0.0033334,0.0033334,0.0033334
62,31105.7,1.26125,0.77641,0,0.81675,0.65772,0.76671,0.48968,1.2086,0.71642,0,0.00322229,0.00322229,0.00322229
63,31610,1.2617,0.77235,0,0.8159,0.65859,0.76695,0.48978,1.20954,0.71571,0,0.00311118,0.00311118,0.00311118
64,32115.5,1.25633,0.76873,0,0.81372,0.6606,0.76711,0.4901,1.2088,0.71514,0,0.00300007,0.00300007,0.00300007
65,32613.1,1.25984,0.77063,0,0.8138,0.6608,0.76747,0.49017,1.2087,0.71436,0,0.00288896,0.00288896,0.00288896
66,592.541,1.07859,0.76184,0,0.81551,0.65992,0.76736,0.4903,0.66686,0.71395,0,0.00277785,0.00277785,0.00277785
67,1096.07,1.25172,0.76167,0,0.81366,0.66144,0.76762,0.49061,0.87275,0.7137,0,0.00266674,0.00266674,0.00266674
68,1598.3,1.25103,0.76375,0,0.8155,0.66026,0.7678,0.49086,1.03261,0.71336,0,0.00255563,0.00255563,0.00255563
69,2099.88,1.24705,0.76144,0,0.81525,0.66061,0.76801,0.49114,1.12713,0.71281,0,0.00244452,0.00244452,0.00244452
70,2602.81,1.25267,0.75994,0,0.81539,0.66088,0.76791,0.4913,1.17313,0.71239,0,0.00233341,0.00233341,0.00233341
71,3104.02,1.24491,0.75813,0,0.81492,0.66146,0.76819,0.49145,1.19283,0.71209,0,0.0022223,0.0022223,0.0022223
72,3606.06,1.24677,0.75646,0,0.81457,0.66163,0.76832,0.49167,1.20053,0.71146,0,0.00211119,0.00211119,0.00211119
73,4108.37,1.23855,0.7512,0,0.81464,0.66186,0.76855,0.49176,1.20385,0.71116,0,0.00200008,0.00200008,0.00200008
74,4610.81,1.24644,0.75251,0,0.81449,0.6624,0.76831,0.49187,1.20473,0.71088,0,0.00188897,0.00188897,0.00188897
75,5112.99,1.24467,0.74873,0,0.81533,0.66213,0.76856,0.49198,1.20513,0.7106,0,0.00177786,0.00177786,0.00177786
76,5614.62,1.23803,0.74702,0,0.81518,0.66216,0.7687,0.49207,1.20543,0.71032,0,0.00166675,0.00166675,0.00166675
77,6116.28,1.23693,0.74708,0,0.81548,0.66206,0.7687,0.49225,1.2054,0.71,0,0.00155564,0.00155564,0.00155564
78,6620.23,1.23403,0.74584,0,0.81503,0.66218,0.76874,0.49233,1.20522,0.70965,0,0.00144453,0.00144453,0.00144453
79,510.165,1.04928,0.73203,0,0.81492,0.66243,0.76873,0.49232,0.6644,0.70962,0,0.00133342,0.00133342,0.00133342
80,1014.87,1.22284,0.73021,0,0.81563,0.66191,0.76882,0.49229,0.87031,0.7096,0,0.00122231,0.00122231,0.00122231
81,1497.96,1.20497,0.71089,0,0.81588,0.66233,0.76892,0.49219,1.03041,0.70962,0,0.0011112,0.0011112,0.0011112
82,1981.23,1.19954,0.70335,0,0.81549,0.66255,0.76896,0.49207,1.12574,0.70964,0,0.00100009,0.00100009,0.00100009
83,2464.03,1.19692,0.69998,0,0.81559,0.66261,0.76897,0.49201,1.17189,0.70965,0,0.00088898,0.00088898,0.00088898
84,2945.34,1.19417,0.69587,0,0.81736,0.66193,0.76915,0.4919,1.1919,0.70942,0,0.00077787,0.00077787,0.00077787
85,3427.18,1.192,0.69432,0,0.81683,0.66194,0.7689,0.49187,1.20028,0.70945,0,0.00066676,0.00066676,0.00066676
86,3907.88,1.18759,0.69041,0,0.81666,0.66248,0.76888,0.49172,1.20362,0.70934,0,0.00055565,0.00055565,0.00055565
87,4389.03,1.1858,0.6876,0,0.81707,0.6621,0.76877,0.49175,1.20504,0.70935,0,0.00044454,0.00044454,0.00044454
88,4870.15,1.18283,0.6847,0,0.81679,0.66224,0.76882,0.49171,1.20569,0.70934,0,0.00033343,0.00033343,0.00033343
89,5351.25,1.18277,0.68406,0,0.81655,0.66249,0.76889,0.49177,1.20603,0.70931,0,0.00022232,0.00022232,0.00022232
90,5833.2,nan,0.68342,0,0.81816,0.66169,0.76904,0.4917,1.20631,0.70931,0,0.00011121,0.00011121,0.00011121
