epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,19778.9,1.22829,0.7794,1.1617,0.81375,0.65682,0.76169,0.4878,1.16141,0.71432,1.12519,0.00411117,0.00411117,0.00411117
55,20201.9,1.22768,0.77655,1.16285,0.81582,0.65525,0.76234,0.48799,1.16181,0.71321,1.12587,0.00400006,0.00400006,0.00400006
56,20589.4,1.22462,0.77593,1.16186,0.81522,0.65573,0.76258,0.48835,1.16103,0.71248,1.12541,0.00388895,0.00388895,0.00388895
57,20953.8,1.22509,0.77241,1.15954,0.81492,0.6564,0.76287,0.4887,1.16058,0.71114,1.12482,0.00377784,0.00377784,0.00377784
58,21317.8,1.22103,0.77323,1.15975,0.81623,0.6566,0.7631,0.48927,1.1596,0.71084,1.12401,0.00366673,0.00366673,0.00366673
59,21681,1.21619,0.76903,1.15807,0.81493,0.65768,0.76336,0.48964,1.15869,0.70918,1.12414,0.00355562,0.00355562,0.00355562
60,22042.8,1.22008,0.76826,1.15452,0.81592,0.65822,0.76389,0.48999,1.15765,0.70867,1.12293,0.00344451,0.00344451,0.00344451
61,22405.6,1.21426,0.7666,1.15518,0.81776,0.65828,0.76412,0.49027,1.15708,0.70817,1.12272,0.0033334,0.0033334,0.0033334
62,22767.6,1.21387,0.76346,1.15463,0.82017,0.65691,0.76423,0.49046,1.15666,0.70707,1.12259,0.00322229,0.00322229,0.00322229
63,23129.9,1.21211,0.76579,1.15367,0.81907,0.65811,0.76442,0.49069,1.15624,0.70659,1.12239,0.00311118,0.00311118,0.00311118
64,23492.5,1.20741,0.76012,1.15038,0.82069,0.65735,0.76433,0.49081,1.15649,0.70611,1.1221,0.00300007,0.00300007,0.00300007
65,23855.8,1.21399,0.76117,1.15025,0.8196,0.65747,0.76458,0.49087,1.15655,0.70562,1.12173,0.00288896,0.00288896,0.00288896
66,24220.4,1.21063,0.75911,1.14856,0.81818,0.65876,0.76484,0.4912,1.15631,0.70532,1.12136,0.00277785,0.00277785,0.00277785
67,24582.8,1.20364,0.7567,1.14894,0.81859,0.65861,0.76486,0.49142,1.15597,0.70469,1.1212,0.00266674,0.00266674,0.00266674
68,24945.5,1.20397,0.75378,1.14489,0.81953,0.65816,0.76493,0.49143,1.15566,0.70409,1.121,0.00255563,0.00255563,0.00255563
69,25309,1.20305,0.75381,1.14664,0.8193,0.65832,0.76487,0.49163,1.15544,0.70339,1.12061,0.00244452,0.00244452,0.00244452
70,25672.7,1.19705,0.7468,1.14382,0.81915,0.65873,0.765,0.49191,1.15496,0.70303,1.12034,0.00233341,0.00233341,0.00233341
71,26037.2,1.19558,0.7479,1.14296,0.81877,0.6591,0.76524,0.49198,1.15485,0.70283,1.12018,0.0022223,0.0022223,0.0022223
72,26401,1.19404,0.74632,1.14131,0.81922,0.65932,0.76531,0.49217,1.15466,0.7026,1.11973,0.00211119,0.00211119,0.00211119
73,26764.7,1.19554,0.74646,1.14245,0.81921,0.65947,0.76559,0.49216,1.1544,0.70204,1.11943,0.00200008,0.00200008,0.00200008
