step,box_grad_norm,dfl_grad_norm,dfl_box_norm_ratio,grad_cosine,fg_num,loss_box,loss_dfl
28090,1.28458776e-02,3.19205387e-03,2.48488575e-01,4.13530141e-01,6653,1.18881464e+00,1.19243562e+00
28100,1.58855971e-02,3.55342869e-03,2.23688707e-01,4.07194287e-01,5675,1.30654597e+00,1.18877804e+00
28110,1.33363865e-02,3.05650989e-03,2.29185760e-01,4.22746480e-01,6445,1.13129735e+00,1.15215015e+00
28120,1.38353109e-02,3.29095847e-03,2.37866610e-01,4.14215297e-01,6300,1.24674547e+00,1.18456447e+00
28130,1.29965162e-02,3.26826936e-03,2.51472712e-01,4.07064438e-01,6392,1.16149926e+00,1.19179380e+00
28140,1.42827332e-02,3.30883707e-03,2.31666937e-01,3.98490787e-01,6700,1.31423473e+00,1.20919633e+00
28150,1.28287962e-02,3.07533727e-03,2.39721417e-01,4.23866868e-01,6944,1.23144865e+00,1.19445717e+00
28160,1.27102202e-02,3.02554830e-03,2.38040596e-01,4.18154925e-01,8753,1.44894719e+00,1.23824859e+00
28170,1.29854176e-02,2.84225610e-03,2.18880609e-01,4.25769687e-01,8443,1.31124067e+00,1.16486907e+00
28180,1.35958474e-02,3.30578652e-03,2.43146777e-01,4.16476548e-01,6534,1.29518437e+00,1.21306121e+00
28190,1.26489392e-02,3.06137581e-03,2.42026284e-01,4.07409459e-01,6976,1.17591619e+00,1.18350458e+00
28200,1.27765862e-02,3.21412180e-03,2.51563430e-01,4.05290812e-01,6282,1.15973735e+00,1.19267547e+00
28210,1.43922148e-02,3.40345269e-03,2.36478731e-01,4.01578069e-01,5941,1.20016861e+00,1.16540885e+00
28220,1.48735037e-02,3.04801553e-03,2.04929218e-01,3.95990193e-01,7303,1.34177482e+00,1.19059896e+00
28230,1.32863633e-02,3.20881070e-03,2.41511583e-01,4.25735652e-01,7009,1.30684650e+00,1.20356560e+00
28240,1.18148858e-02,3.01867863e-03,2.55497903e-01,4.45235640e-01,6811,1.12655962e+00,1.16976058e+00
28250,1.34725915e-02,3.16229439e-03,2.34720573e-01,4.28588718e-01,5905,1.11328757e+00,1.15021825e+00
28260,1.28314542e-02,2.81029101e-03,2.19015792e-01,4.12244916e-01,8094,1.22540295e+00,1.15050399e+00
28270,1.48411794e-02,3.24648176e-03,2.18748227e-01,4.10147429e-01,5737,1.16625917e+00,1.14293790e+00
28280,1.30997384e-02,3.31591279e-03,2.53128171e-01,4.17303324e-01,6430,1.26216626e+00,1.20916247e+00
28290,1.52480565e-02,3.16549023e-03,2.07599580e-01,3.91005218e-01,6817,1.29830742e+00,1.16654313e+00
28300,1.44302286e-02,3.20922257e-03,2.22395822e-01,4.10587341e-01,6128,1.22157884e+00,1.16255355e+00
28310,1.51415644e-02,3.19570955e-03,2.11055443e-01,4.20594573e-01,5869,1.18174314e+00,1.13602006e+00
28320,1.27896294e-02,3.03467037e-03,2.37275869e-01,4.08856332e-01,8604,1.41777551e+00,1.24113607e+00
28330,1.21849468e-02,2.82249157e-03,2.31637582e-01,4.13188756e-01,8217,1.22222400e+00,1.18428290e+00
28340,1.35972835e-02,2.95857247e-03,2.17585549e-01,4.07486498e-01,7985,1.34375417e+00,1.20420241e+00
28350,1.57463737e-02,3.03051714e-03,1.92458093e-01,3.98373187e-01,6371,1.24543989e+00,1.14329350e+00
28360,1.50274104e-02,3.44423507e-03,2.29196846e-01,3.92130256e-01,5456,1.17993844e+00,1.17918789e+00
28370,1.57778263e-02,3.40810115e-03,2.16005743e-01,3.95802498e-01,5303,1.20100045e+00,1.15781689e+00
28380,1.62604637e-02,3.33414110e-03,2.05045879e-01,3.79590958e-01,6233,1.31691623e+00,1.18861926e+00
28390,1.32099390e-02,3.35050072e-03,2.53634840e-01,4.11962360e-01,6384,1.26965630e+00,1.24209857e+00
28400,1.35293705e-02,2.95931357e-03,2.18732536e-01,3.93493652e-01,8341,1.31503093e+00,1.19583583e+00
28410,1.40558444e-02,2.91302009e-03,2.07246184e-01,4.27213877e-01,7534,1.28846657e+00,1.14820528e+00
28420,1.54749416e-02,3.39367450e-03,2.19301283e-01,4.07289207e-01,6525,1.41684425e+00,1.20692849e+00
28430,1.62978210e-02,3.02261021e-03,1.85461000e-01,3.89648765e-01,6350,1.25068438e+00,1.14430285e+00
28440,1.40389549e-02,3.42886918e-03,2.44239628e-01,3.93785506e-01,6238,1.30945647e+00,1.25729442e+00
28450,1.42019987e-02,3.01916455e-03,2.12587297e-01,4.19981509e-01,6800,1.24138844e+00,1.14183176e+00
28460,1.32781249e-02,3.05133034e-03,2.29801297e-01,4.08840150e-01,7156,1.21188891e+00,1.19529235e+00
28470,1.36681106e-02,3.13647278e-03,2.29473770e-01,4.23221022e-01,6550,1.20855474e+00,1.16938186e+00
28480,1.72673203e-02,3.79027310e-03,2.19505578e-01,3.71091425e-01,4708,1.24620605e+00,1.19456255e+00
28490,1.24553600e-02,2.87185423e-03,2.30571762e-01,4.36486006e-01,7307,1.14789319e+00,1.14031553e+00
28500,1.44783007e-02,2.70728115e-03,1.86988875e-01,4.01637763e-01,8220,1.24282420e+00,1.11552548e+00
28510,1.41423130e-02,2.93049682e-03,2.07214817e-01,4.19040591e-01,7300,1.26632607e+00,1.15804935e+00
28520,1.43073415e-02,3.38357221e-03,2.36492023e-01,4.03630316e-01,5799,1.17783916e+00,1.17692733e+00
28530,1.18587492e-02,2.87414016e-03,2.42364526e-01,4.13961112e-01,8398,1.22746098e+00,1.19284165e+00
28540,1.52536640e-02,2.95779901e-03,1.93907440e-01,3.96139294e-01,7622,1.36981773e+00,1.15173435e+00
28550,1.53990844e-02,2.99192662e-03,1.94292501e-01,4.06796783e-01,6649,1.29776442e+00,1.14705622e+00
28560,1.39942532e-02,3.08604143e-03,2.20522046e-01,4.01125044e-01,6702,1.21284223e+00,1.16804028e+00
28570,1.60358567e-02,3.35602881e-03,2.09282786e-01,3.98722857e-01,5188,1.14124918e+00,1.15824306e+00
28580,1.38260899e-02,3.14624514e-03,2.27558568e-01,4.19183433e-01,6168,1.17368555e+00,1.14815331e+00
28590,1.54511472e-02,2.95348861e-03,1.91150114e-01,4.04131770e-01,6608,1.22518027e+00,1.14531112e+00
28600,1.56746916e-02,3.08181019e-03,1.96610585e-01,3.74277920e-01,6764,1.25858891e+00,1.16681695e+00
28610,1.21174157e-02,3.01104388e-03,2.48488948e-01,4.13674295e-01,7415,1.20175970e+00,1.19549084e+00
28620,1.35487998e-02,2.93058110e-03,2.16298208e-01,4.29837167e-01,7807,1.36821103e+00,1.16653872e+00
28630,1.55295860e-02,3.58924503e-03,2.31123030e-01,4.19709295e-01,5400,1.28075266e+00,1.19117212e+00
28640,1.61700137e-02,3.07346391e-03,1.90071821e-01,3.96879107e-01,6201,1.22372389e+00,1.12898302e+00
28650,1.47016067e-02,3.31695168e-03,2.25618318e-01,3.90983909e-01,6958,1.39588237e+00,1.23693883e+00
28660,1.32990181e-02,3.13117146e-03,2.35443801e-01,4.08489227e-01,6185,1.12118435e+00,1.13776326e+00
28670,1.52879888e-02,3.18133505e-03,2.08093762e-01,3.85443240e-01,6371,1.21714699e+00,1.16522646e+00
28680,1.55682052e-02,3.25012486e-03,2.08766833e-01,3.89455140e-01,6038,1.21869290e+00,1.17452407e+00
28690,1.30345579e-02,2.94992607e-03,2.26315781e-01,4.28360790e-01,7621,1.24781549e+00,1.15474069e+00
28700,1.23938322e-02,2.81598652e-03,2.27208704e-01,4.23458040e-01,7951,1.23685026e+00,1.17170918e+00
28710,1.27965519e-02,2.84409802e-03,2.22255036e-01,4.20424759e-01,7987,1.22938609e+00,1.15823019e+00
28720,1.28853731e-02,3.10405064e-03,2.40897223e-01,4.34992373e-01,7248,1.27304995e+00,1.18650186e+00
28730,1.50150023e-02,3.44930519e-03,2.29723915e-01,3.82933319e-01,6085,1.28207088e+00,1.21954405e+00
28740,1.31923854e-02,3.24932393e-03,2.46302992e-01,4.01736259e-01,7852,1.41017270e+00,1.25451612e+00
28750,1.45601099e-02,2.95640365e-03,2.03048170e-01,4.19352800e-01,7489,1.34273577e+00,1.15098929e+00
28760,1.31393662e-02,2.82874913e-03,2.15288103e-01,4.03233707e-01,8448,1.29977155e+00,1.18528843e+00
28770,1.22891301e-02,2.96689197e-03,2.41424084e-01,4.13307816e-01,7455,1.16707098e+00,1.18311858e+00
28780,1.54272802e-02,3.70883127e-03,2.40407333e-01,3.83949965e-01,5345,1.24953294e+00,1.21939611e+00
28790,1.32473074e-02,2.83371005e-03,2.13908374e-01,4.06185478e-01,8273,1.27281284e+00,1.17244101e+00
28800,1.41467797e-02,3.21428059e-03,2.27209345e-01,4.23575550e-01,6659,1.30587137e+00,1.16577709e+00
28810,1.22699514e-02,2.77345721e-03,2.26036534e-01,4.18746978e-01,9145,1.32168639e+00,1.18500686e+00
28820,1.16617475e-02,2.83155590e-03,2.42807165e-01,4.51517373e-01,8441,1.26690316e+00,1.17610204e+00
28830,1.29504167e-02,2.91733677e-03,2.25269720e-01,4.19272840e-01,7237,1.14718020e+00,1.15282011e+00
28840,1.33982692e-02,2.86046835e-03,2.13495359e-01,4.39012051e-01,7292,1.21727765e+00,1.11941910e+00
28850,1.38452640e-02,3.10840691e-03,2.24510476e-01,3.98490548e-01,7074,1.26078558e+00,1.20286977e+00
28860,1.35684023e-02,2.69367197e-03,1.98525354e-01,3.99211615e-01,9539,1.36900032e+00,1.16537178e+00
28870,1.51880821e-02,3.05220089e-03,2.00960264e-01,4.01014596e-01,6161,1.18978059e+00,1.12791598e+00
28880,1.24199232e-02,2.88758008e-03,2.32495815e-01,4.10217136e-01,7811,1.18774176e+00,1.17489660e+00
28890,1.50267156e-02,3.05712433e-03,2.03445941e-01,4.02603805e-01,6656,1.24774480e+00,1.15096462e+00
28900,1.24395732e-02,2.92191911e-03,2.34889016e-01,4.12814707e-01,8180,1.26945829e+00,1.19804084e+00
28910,1.31746894e-02,3.05085606e-03,2.31569484e-01,3.96272033e-01,7354,1.23161960e+00,1.18558478e+00
28920,1.39949033e-02,3.03847808e-03,2.17113182e-01,4.08062696e-01,6672,1.19152737e+00,1.16632712e+00
28930,1.36850961e-02,3.08213057e-03,2.25218043e-01,4.06801969e-01,6538,1.16000056e+00,1.14788699e+00
28940,1.43324295e-02,3.06472741e-03,2.13831678e-01,4.08753306e-01,7276,1.29275811e+00,1.16296339e+00
28950,1.39458533e-02,2.98160291e-03,2.13798523e-01,4.12859410e-01,6877,1.18930650e+00,1.13985598e+00
28960,1.58759896e-02,3.02727264e-03,1.90682456e-01,4.19011593e-01,6434,1.27311683e+00,1.13914800e+00
28970,1.40355024e-02,3.13366903e-03,2.23267317e-01,3.88920546e-01,7100,1.26099145e+00,1.20289910e+00
28980,1.47744846e-02,3.59988539e-03,2.43655562e-01,4.09071118e-01,5168,1.16180682e+00,1.18927932e+00
28990,1.34694800e-02,3.45538626e-03,2.56534487e-01,4.23517376e-01,5753,1.21530843e+00,1.19821215e+00
29000,1.41942333e-02,3.24989925e-03,2.28959128e-01,4.06631231e-01,5993,1.20347297e+00,1.18302405e+00
29010,1.44055625e-02,3.20932688e-03,2.22783864e-01,4.03046370e-01,7012,1.29769015e+00,1.19164383e+00
29020,1.37690343e-02,3.00541986e-03,2.18273833e-01,3.99026692e-01,8252,1.40895474e+00,1.20986891e+00
29030,1.26565471e-02,2.65160250e-03,2.09504411e-01,4.15996253e-01,9223,1.30866861e+00,1.15981102e+00
29040,1.35200908e-02,2.89151748e-03,2.13868201e-01,4.08829331e-01,7737,1.26088214e+00,1.16998136e+00
29050,1.66387856e-02,3.45260650e-03,2.07503513e-01,3.87778044e-01,5751,1.30719817e+00,1.20905817e+00
29060,1.37435673e-02,3.04107298e-03,2.21272469e-01,4.10105526e-01,7100,1.25677705e+00,1.18773031e+00
29070,1.24980388e-02,2.87449011e-03,2.29995295e-01,4.33425367e-01,8379,1.32516241e+00,1.17576587e+00
29080,1.41936624e-02,2.95211445e-03,2.07988217e-01,4.13183391e-01,7050,1.23144996e+00,1.15960670e+00
29090,1.61797293e-02,3.13832541e-03,1.93966493e-01,3.87561679e-01,6647,1.29814339e+00,1.14630795e+00
29100,1.28662568e-02,3.07900342e-03,2.39308402e-01,4.12559271e-01,7303,1.26496315e+00,1.18866110e+00
29110,1.38316611e-02,2.75735767e-03,1.99351162e-01,4.22462344e-01,7449,1.21241271e+00,1.11596179e+00
29120,1.31554278e-02,3.68511537e-03,2.80121297e-01,4.25807416e-01,5099,1.14675391e+00,1.22013915e+00
29130,1.41608976e-02,3.10202176e-03,2.19055444e-01,3.93601179e-01,6828,1.21691406e+00,1.18113732e+00
29140,1.22799473e-02,3.44158220e-03,2.80260354e-01,4.21826363e-01,6070,1.16356635e+00,1.22671890e+00
29150,1.36803146e-02,2.99851689e-03,2.19184786e-01,3.96238446e-01,7217,1.24908018e+00,1.17604542e+00
29160,1.55974161e-02,2.93951388e-03,1.88461587e-01,4.00659174e-01,6567,1.21096945e+00,1.11006510e+00
29170,1.52442195e-02,2.85785343e-03,1.87471285e-01,3.99020076e-01,6872,1.19008780e+00,1.11793053e+00
29180,1.39087532e-02,3.00996471e-03,2.16407940e-01,4.18775082e-01,7560,1.31766880e+00,1.17830467e+00
29190,1.39790298e-02,3.12878611e-03,2.23819971e-01,4.25148129e-01,7472,1.39087713e+00,1.21431589e+00
29200,1.59102492e-02,3.53853265e-03,2.22405866e-01,3.86715978e-01,5752,1.32842934e+00,1.20488954e+00
29210,1.37700718e-02,2.85878056e-03,2.07608253e-01,4.18567270e-01,8391,1.35893142e+00,1.17078269e+00
29220,1.33293960e-02,3.15717561e-03,2.36858115e-01,4.21432734e-01,7369,1.30556893e+00,1.19696283e+00
29230,1.46809854e-02,3.57188564e-03,2.43300125e-01,4.30088371e-01,4818,1.12580645e+00,1.15425861e+00
29240,1.59430690e-02,3.62367299e-03,2.27288291e-01,3.85902941e-01,5149,1.22769189e+00,1.19358039e+00
29250,1.26415957e-02,3.02960514e-03,2.39653692e-01,4.07157809e-01,8396,1.36063087e+00,1.22452962e+00
29260,1.45862009e-02,3.11625609e-03,2.13644117e-01,4.18786108e-01,7529,1.38784933e+00,1.17056668e+00
29270,1.39862774e-02,3.45965964e-03,2.47361004e-01,4.04050767e-01,6163,1.24478221e+00,1.21607220e+00
29280,1.37020769e-02,3.24406312e-03,2.36757040e-01,4.23850536e-01,5873,1.15440989e+00,1.14418328e+00
29290,1.37373488e-02,3.03945621e-03,2.21254930e-01,4.13269341e-01,7408,1.28016496e+00,1.18018579e+00
29300,1.50863267e-02,3.11715854e-03,2.06621438e-01,3.82768273e-01,7663,1.39930558e+00,1.20793581e+00
29310,1.42146405e-02,3.06304567e-03,2.15485275e-01,4.16532636e-01,7065,1.27454293e+00,1.15671539e+00
29320,1.39641045e-02,3.36536323e-03,2.41001010e-01,4.01111603e-01,6312,1.26035523e+00,1.22827196e+00
29330,1.31252604e-02,3.06886621e-03,2.33813733e-01,4.04095203e-01,7771,1.32017100e+00,1.20002925e+00
29340,1.52991582e-02,2.93943426e-03,1.92130461e-01,3.97941589e-01,7274,1.31629086e+00,1.15193176e+00
29350,1.55648300e-02,3.09231365e-03,1.98673144e-01,3.98123562e-01,6221,1.17554343e+00,1.13174009e+00
29360,1.25699928e-02,2.85069947e-03,2.26786092e-01,4.10329700e-01,8025,1.20447922e+00,1.17135358e+00
29370,1.30959982e-02,3.19238752e-03,2.43768170e-01,4.12441313e-01,7475,1.31997752e+00,1.23794150e+00
29380,1.51284663e-02,3.27026448e-03,2.16166288e-01,4.25709873e-01,6093,1.29216433e+00,1.16290224e+00
29390,1.46840708e-02,3.14042880e-03,2.13866368e-01,4.17256296e-01,6439,1.25305414e+00,1.15677798e+00
29400,1.49889253e-02,3.21282796e-03,2.14346781e-01,3.96666706e-01,6444,1.25029182e+00,1.18319857e+00
29410,1.39615703e-02,2.72113807e-03,1.94902003e-01,4.10250723e-01,8240,1.25147629e+00,1.11658335e+00
29420,1.49761867e-02,3.27167893e-03,2.18458742e-01,3.96551996e-01,6283,1.30338442e+00,1.18108761e+00
29430,1.63531341e-02,3.25228903e-03,1.98878631e-01,3.91200274e-01,5822,1.23625195e+00,1.14660978e+00
29440,1.47584798e-02,3.10722529e-03,2.10538298e-01,4.00333881e-01,7217,1.31002414e+00,1.16813302e+00
29450,1.43348295e-02,3.02445190e-03,2.10986242e-01,4.01835978e-01,6920,1.25518024e+00,1.16989279e+00
29460,1.54214799e-02,3.52473138e-03,2.28559867e-01,4.08214211e-01,5408,1.24049175e+00,1.17873585e+00
29470,1.26034897e-02,3.14948359e-03,2.49889806e-01,4.13068414e-01,6773,1.18553543e+00,1.20248115e+00
29480,1.34069519e-02,2.92979297e-03,2.18527898e-01,4.11266804e-01,7677,1.26333666e+00,1.18126369e+00
29490,1.21662151e-02,3.30319605e-03,2.71505654e-01,4.33865547e-01,6307,1.13783979e+00,1.18953872e+00
29500,1.22648105e-02,2.76705180e-03,2.25609019e-01,4.33239698e-01,7533,1.10839272e+00,1.13490760e+00
29510,1.36037245e-02,2.79225246e-03,2.05256462e-01,4.28241849e-01,7937,1.26818621e+00,1.13756001e+00
29520,1.26491589e-02,2.78847921e-03,2.20447794e-01,4.13282692e-01,8683,1.31446016e+00,1.17736340e+00
29530,1.37487445e-02,3.26211471e-03,2.37266377e-01,4.05983955e-01,6772,1.27202535e+00,1.20609653e+00
29540,1.19461119e-02,3.01507069e-03,2.52389282e-01,4.34663296e-01,7725,1.26455879e+00,1.18521190e+00
29550,1.55626209e-02,3.31464899e-03,2.12987840e-01,4.05233711e-01,6260,1.30681109e+00,1.18295050e+00
29560,1.22303963e-02,3.03334533e-03,2.48016924e-01,4.29203212e-01,7103,1.16234159e+00,1.17280674e+00
29570,1.30235869e-02,3.09074600e-03,2.37319112e-01,4.11306292e-01,7141,1.22220850e+00,1.18926847e+00
29580,1.42569477e-02,3.03837610e-03,2.13115469e-01,4.39751327e-01,6930,1.31037140e+00,1.15762544e+00
29590,1.28902895e-02,2.78764567e-03,2.16259345e-01,4.28754658e-01,8072,1.24600148e+00,1.14268851e+00
29600,1.29410690e-02,3.24209291e-03,2.50527442e-01,4.13422763e-01,6812,1.23073876e+00,1.21609724e+00
29610,1.35666225e-02,2.96092522e-03,2.18250722e-01,4.27985579e-01,7034,1.23235011e+00,1.13668060e+00
29620,1.29417311e-02,2.81474413e-03,2.17493638e-01,4.30285543e-01,6930,1.08262420e+00,1.10213447e+00
29630,1.45537527e-02,3.43317864e-03,2.35896453e-01,4.01146770e-01,5624,1.20381129e+00,1.18661547e+00
29640,1.41017148e-02,3.11787263e-03,2.21098825e-01,4.09995258e-01,6661,1.24471140e+00,1.17765534e+00
29650,1.32769756e-02,2.92941532e-03,2.20638752e-01,3.94483626e-01,7479,1.17439187e+00,1.16214299e+00
29660,1.26311909e-02,2.97582871e-03,2.35593677e-01,4.34013218e-01,6721,1.13760448e+00,1.13785827e+00
29670,1.43025219e-02,3.27069289e-03,2.28679448e-01,4.03261155e-01,6497,1.25920057e+00,1.20828438e+00
29680,1.37020368e-02,3.00843641e-03,2.19561249e-01,3.98681909e-01,7331,1.24387598e+00,1.17287409e+00
29690,1.25327539e-02,3.05255083e-03,2.43565843e-01,4.19672132e-01,7278,1.21447659e+00,1.18045247e+00
29700,1.39144659e-02,3.09128338e-03,2.22163275e-01,4.05588359e-01,6576,1.20973527e+00,1.15492177e+00
29710,1.39293866e-02,3.15811904e-03,2.26723477e-01,4.02970374e-01,7019,1.28132904e+00,1.19393957e+00
29720,1.39634293e-02,2.85686180e-03,2.04595998e-01,3.81717205e-01,7605,1.19647539e+00,1.14697957e+00
29730,1.41185308e-02,3.31689278e-03,2.34931871e-01,4.13776904e-01,5916,1.19458795e+00,1.16885328e+00
29740,1.47845810e-02,3.18322773e-03,2.15307266e-01,4.22184825e-01,6510,1.29741049e+00,1.16400194e+00
29750,1.38207162e-02,3.14302300e-03,2.27413908e-01,3.90735447e-01,6272,1.12468863e+00,1.15379846e+00
29760,1.38899134e-02,3.05353850e-03,2.19838560e-01,4.01431948e-01,7335,1.28246903e+00,1.20167744e+00
29770,1.28856152e-02,2.95794685e-03,2.29554176e-01,4.12943900e-01,6516,1.11422348e+00,1.14691985e+00
29780,1.27633065e-02,2.97226128e-03,2.32875496e-01,4.25156951e-01,7088,1.17493880e+00,1.16001832e+00
29790,1.25581585e-02,3.23206955e-03,2.57368118e-01,4.28380430e-01,7086,1.26183963e+00,1.22585964e+00
29800,1.49133820e-02,3.22920177e-03,2.16530487e-01,4.06248689e-01,5923,1.17118895e+00,1.15868974e+00
29810,1.25474799e-02,2.83140270e-03,2.25655094e-01,4.05314207e-01,8258,1.26914990e+00,1.17769527e+00
29820,1.30330194e-02,2.58887885e-03,1.98639989e-01,4.11393970e-01,10001,1.34811354e+00,1.14951277e+00
29830,1.49818324e-02,3.21966922e-03,2.14904904e-01,4.23312455e-01,6003,1.24103379e+00,1.14180744e+00
29840,1.37567092e-02,3.01605114e-03,2.19242200e-01,3.99379551e-01,7340,1.28922808e+00,1.19217324e+00
29850,1.53033305e-02,3.06226197e-03,2.00104281e-01,3.96875292e-01,6605,1.22458911e+00,1.14690769e+00
29860,1.39362291e-02,3.07565648e-03,2.20695034e-01,3.89228016e-01,7248,1.27336860e+00,1.20485353e+00
29870,1.42740402e-02,3.04973731e-03,2.13656202e-01,4.10678566e-01,6973,1.24251664e+00,1.17132902e+00
29880,1.40387174e-02,3.49649321e-03,2.49060735e-01,3.88193011e-01,5620,1.14945745e+00,1.20654070e+00
29890,1.41156195e-02,3.35366069e-03,2.37585083e-01,4.12695110e-01,5935,1.19716787e+00,1.17064023e+00
29900,1.31042972e-02,2.98884930e-03,2.28081614e-01,4.05164182e-01,7610,1.28421378e+00,1.20576441e+00
29910,1.24352872e-02,2.95190304e-03,2.37381175e-01,4.18795288e-01,7240,1.14737594e+00,1.15581501e+00
29920,1.34042297e-02,3.15084937e-03,2.35063821e-01,4.14070517e-01,7161,1.30776906e+00,1.20099044e+00
29930,1.31202200e-02,2.99147191e-03,2.28004709e-01,4.35465872e-01,6754,1.16450584e+00,1.14231539e+00
29940,1.67821422e-02,3.46380309e-03,2.06398144e-01,3.89063001e-01,5248,1.23124123e+00,1.18578851e+00
29950,1.47034284e-02,3.22376075e-03,2.19252318e-01,3.92710686e-01,6224,1.22570777e+00,1.17380679e+00
29960,1.33944070e-02,3.17750080e-03,2.37225935e-01,4.23826158e-01,5967,1.13298321e+00,1.15715468e+00
29970,1.22539373e-02,2.97949207e-03,2.43145689e-01,4.06098306e-01,8135,1.27089214e+00,1.21215069e+00
29980,1.36776417e-02,3.03472136e-03,2.21874610e-01,4.00341213e-01,7512,1.26530349e+00,1.17404127e+00
29990,1.29242213e-02,2.89307046e-03,2.23848730e-01,4.17138457e-01,7547,1.23110890e+00,1.16229975e+00
30000,1.53575018e-02,3.45849013e-03,2.25198746e-01,4.21679556e-01,5033,1.18340206e+00,1.16041064e+00
30010,1.45588582e-02,3.00717750e-03,2.06553116e-01,4.07923520e-01,6231,1.15809238e+00,1.12317777e+00
30020,1.28989993e-02,3.10359057e-03,2.40607083e-01,4.19249386e-01,6370,1.12907100e+00,1.15197599e+00
30030,1.15505597e-02,2.99312570e-03,2.59132534e-01,4.37079370e-01,8627,1.32849908e+00,1.20485377e+00
30040,1.44493654e-02,2.84168823e-03,1.96665257e-01,4.05284584e-01,6819,1.13834226e+00,1.10515809e+00
30050,1.29129756e-02,2.98468000e-03,2.31138051e-01,4.19224083e-01,7045,1.17094612e+00,1.15970564e+00
30060,1.42794279e-02,3.17848637e-03,2.22591996e-01,4.10796881e-01,7152,1.32902205e+00,1.19442856e+00
30070,1.44633474e-02,3.06713651e-03,2.12062702e-01,3.91584486e-01,7117,1.31149197e+00,1.15755033e+00
30080,1.46016134e-02,3.09018232e-03,2.11632937e-01,4.04250503e-01,6459,1.19170702e+00,1.15866697e+00
30090,1.24550983e-02,2.80618202e-03,2.25303888e-01,4.19100195e-01,7862,1.16963339e+00,1.15661204e+00
30100,1.32811842e-02,3.36028473e-03,2.53010929e-01,4.15268958e-01,5837,1.18466210e+00,1.20343399e+00
30110,1.25305504e-02,3.33130057e-03,2.65854299e-01,4.02116090e-01,7325,1.32689250e+00,1.25876975e+00
30120,1.52072133e-02,3.16849980e-03,2.08355054e-01,4.04593706e-01,6190,1.20935404e+00,1.14933681e+00
30130,1.30032031e-02,3.43662803e-03,2.64290869e-01,4.34136599e-01,5741,1.16671705e+00,1.18996465e+00
30140,1.49265490e-02,3.52094555e-03,2.35884771e-01,3.90393436e-01,5518,1.20283794e+00,1.19904006e+00
30150,1.29553545e-02,2.95038964e-03,2.27735147e-01,4.28431273e-01,7231,1.22559857e+00,1.15934861e+00
30160,1.43993320e-02,3.07215075e-03,2.13353693e-01,3.91175508e-01,7080,1.26373529e+00,1.18247604e+00
30170,1.30892042e-02,2.96046562e-03,2.26176128e-01,4.31911051e-01,7547,1.27102029e+00,1.17721784e+00
30180,1.45913763e-02,3.33336485e-03,2.28447601e-01,4.02462453e-01,5856,1.25292242e+00,1.18413472e+00
30190,1.35200825e-02,2.87149125e-03,2.12387115e-01,4.11089748e-01,7573,1.27327597e+00,1.17654443e+00
30200,1.50295729e-02,3.26560833e-03,2.17278853e-01,4.01672721e-01,5962,1.24565923e+00,1.17805171e+00
30210,1.41100250e-02,3.06685269e-03,2.17352748e-01,4.09968615e-01,6871,1.23108268e+00,1.15298855e+00
30220,1.51175251e-02,2.84707011e-03,1.88329116e-01,3.91505122e-01,7905,1.30056632e+00,1.15770090e+00
30230,1.41711142e-02,3.14002996e-03,2.21579611e-01,4.06744391e-01,6222,1.16156924e+00,1.15821326e+00
30240,1.36014475e-02,3.40157561e-03,2.50089228e-01,4.08127815e-01,5830,1.17824876e+00,1.18950474e+00
30250,1.34454407e-02,2.94845318e-03,2.19290182e-01,4.05835390e-01,7570,1.21518791e+00,1.14631343e+00
30260,1.33702923e-02,3.02868499e-03,2.26523474e-01,4.04459924e-01,7656,1.26313555e+00,1.18615174e+00
30270,1.46916816e-02,3.07645043e-03,2.09400833e-01,4.32540029e-01,6416,1.25141859e+00,1.15149844e+00
30280,1.46432752e-02,3.11125815e-03,2.12470099e-01,4.01808798e-01,6992,1.27993071e+00,1.16621482e+00
30290,1.29816467e-02,2.71002250e-03,2.08757997e-01,4.07196879e-01,8632,1.25134659e+00,1.15351868e+00
30300,1.25059038e-02,2.98633939e-03,2.38794371e-01,4.33026493e-01,7268,1.21042776e+00,1.17380190e+00
30310,1.31991208e-02,3.23536829e-03,2.45119989e-01,4.19070393e-01,6386,1.18895698e+00,1.18708158e+00
30320,1.64147466e-02,3.37964762e-03,2.05890939e-01,3.98467779e-01,5165,1.18319154e+00,1.14650357e+00
30330,1.37780653e-02,3.07034235e-03,2.22842783e-01,4.12835211e-01,5863,1.08434343e+00,1.13210428e+00
30340,1.30583420e-02,2.83752265e-03,2.17295781e-01,4.25083607e-01,8050,1.26235175e+00,1.15096712e+00
30350,1.50185740e-02,2.92991078e-03,1.95085824e-01,4.04253066e-01,7203,1.28818917e+00,1.14821291e+00
30360,1.36018116e-02,2.95955804e-03,2.17585579e-01,4.21997905e-01,7721,1.29871941e+00,1.15826297e+00
30370,1.63244940e-02,3.22876498e-03,1.97786525e-01,4.08685893e-01,6304,1.33384740e+00,1.17745030e+00
30380,1.31186545e-02,3.10439966e-03,2.36640096e-01,4.20941055e-01,6524,1.17100704e+00,1.17429125e+00
30390,1.37853920e-02,3.05235619e-03,2.21419618e-01,4.15188044e-01,7228,1.30491245e+00,1.17019796e+00
30400,1.41482595e-02,3.18256160e-03,2.24943683e-01,4.05318856e-01,6852,1.29255283e+00,1.19799924e+00
